time_us,current_A
22084579,0.0
22085130,0.0
22085678,0.0
22086229,0.0
22086777,0.0
22087328,0.0
22087876,0.0
22088426,0.0
22088974,0.0
22089525,0.0
22090076,0.0
22090624,0.0
22091175,0.0
22091723,0.0
22092273,0.0
22092821,0.0
22093372,0.0
22093920,0.0
22094471,0.0
22095022,0.0
22095570,0.0
22096120,0.0
22096668,0.0
22097219,0.0
22097767,0.0
22098318,0.0
22098866,0.0
22099417,0.0
22099965,0.0
22100515,0.0
22101066,0.0
22101614,0.0
22102165,0.0
22102713,0.0
22103264,0.0
22103812,0.0
22104362,0.0
22104910,0.0
22105461,0.0
22106012,0.0
22106560,0.0
22107111,0.0
22107659,0.0
22108209,0.0
22108757,0.0
22109308,0.0
22109856,0.0
22110407,0.0
22110955,0.0
22111506,0.0
22112056,0.0
22112604,0.0
22113155,0.0
22113703,0.0
22114254,0.0
22114802,0.0
22115353,0.0
22115901,0.0
22116451,0.0
22116999,0.0
22117550,0.0
22118101,0.0
22118649,0.0
22119200,0.0
22119748,0.0
22120298,0.0
22120846,0.0
22121397,0.0
22121945,0.0
22122496,0.0
22123047,0.0
22123595,0.0
22124145,0.0
22124693,0.0
22125244,0.0
22125792,0.0
22126343,0.0
22126891,0.0
22127442,0.0
22127990,0.0
22128540,0.0
22129091,0.0
22129639,0.0
22130190,0.0
22130738,0.0
22131289,0.0
22131837,0.0
22132387,0.0
22132935,0.0
22133486,0.0
22134037,0.0
22134585,0.0
22135136,0.0
22135684,0.0
22136234,0.0
22136782,0.0
22137333,0.0
22137881,0.0
22138432,0.0
22138980,0.0
22139531,0.0
22140081,0.0
22140629,0.0
22141180,0.0
22141728,0.0
22142279,0.0
22142827,0.0
22143378,0.0
22143926,0.0
22144476,0.0
22145027,0.0
22145575,0.0
22146126,0.0
22146674,0.0
22147225,0.0
22147773,0.0
22148323,0.0
22148871,0.0
22149422,0.0
22149970,0.0
22150521,0.0
22151072,0.0
22151620,0.0
22152170,0.0
22152718,0.0
22153269,0.0
22153817,0.0
22154368,0.0
22154916,0.0
22155467,0.0
22156017,0.0
22156565,0.0
22157116,0.0
22157664,0.0
22158215,0.0
22158763,0.0
22159314,0.0
22159862,0.0
22160412,0.0
22160960,0.0
22161511,0.0
22162062,0.0
22162610,0.0
22163161,0.0
22163709,0.0
22164259,0.0
22164807,0.0
22165358,0.0
22165906,0.0
22166457,0.0
22167007,0.0
22167555,0.0
22168106,0.0
22168654,0.0
22169204,0.0
22169752,0.0
22170303,0.0
22170851,0.0
22171402,0.0
22171950,0.0
22172501,0.0
22173051,0.0
22173599,0.0
22174150,0.0
22174698,0.0
22175249,0.0
22175797,0.0
22176348,0.0
22176896,0.0
22177446,0.0
22177994,0.0
22178545,0.0
22179096,0.0
22179644,0.0
22180195,0.0
22180743,0.0
22181293,0.0
22181841,0.0
22182392,0.0
22182940,0.0
22183491,0.0
22184042,0.0
22184590,0.0
22185140,0.0
22185688,0.0
22186239,0.0
22186787,0.0
22187338,0.0
22187886,0.0
22188437,0.0
22188985,0.0
22189535,0.0
22190086,0.0
22190634,0.0
22191185,0.0
22191733,0.0
22192284,0.0
22192832,0.0
22193382,0.0
22193930,0.0
22194481,0.0
22195032,0.0
22195580,0.0
22196131,0.0
22196679,0.0
22197229,0.0
22197777,0.0
22198328,0.0
22198876,0.0
22199427,0.0
22199975,0.0
22200526,0.0
22201076,0.0
22201624,0.0
22202175,0.0
22202723,0.0
22203274,0.0
22203822,0.0
22204373,0.0
22204921,0.0
22205471,0.0
22206022,0.0
22206570,0.0
22207121,0.0
22207669,0.0
22208220,0.0
22208768,0.0
22209318,0.0
22209866,0.0
22210417,0.0
22210965,0.0
22211516,0.0
22212067,0.0
22212615,0.0
22213165,0.0
22213713,0.0
22214264,0.0
22214812,0.0
22215363,0.0
22215911,0.0
22216462,0.0
22217012,0.0
22217560,0.0
22218111,0.0
22218659,0.0
22219210,0.0
22219758,0.0
22220309,0.0
22220857,0.0
22221407,0.0
22221955,0.0
22222506,0.0
22223057,0.0
22223605,0.0
22224156,0.0
22224704,0.0
22225254,0.0
22225802,0.0
22226353,0.0
22226901,0.0
22227452,0.0
22228000,0.0
22228551,0.0
22229101,0.0
22229649,0.0
22230200,0.0
22230748,0.0
22231299,0.0
22231847,0.0
22232398,0.0
22232946,0.0
22233496,0.0
22234047,0.0
22234595,0.0
22235146,0.0
22235694,0.0
22236245,0.0
22236793,0.0
22237343,0.0
22237891,0.0
22238442,0.0
22238990,0.0
22239541,0.0
22240092,0.0
22240640,0.0
22241190,0.0
22241738,0.0
22242289,0.0
22242837,0.0
22243388,0.0
22243936,0.0
22244487,0.0
22245037,0.0
22245585,0.0
22246136,0.0
22246684,0.0
22247235,0.0
22247783,0.0
22248334,0.0
22248882,0.0
22249432,0.0
22249980,0.0
22250531,0.0
22251082,0.0
22251630,0.0
22252181,0.0
22252729,0.0
22253279,0.0
22253827,0.0
22254378,0.0
22254926,0.0
22255477,0.0
22256028,0.0
22256576,0.0
22257126,0.0
22257674,0.0
22258225,0.0
22258773,0.0
22259324,0.0
22259872,0.0
22260423,0.0
22260971,0.0
22261521,0.0
22262072,0.0
22262620,0.0
22263171,0.0
22263719,0.0
22264270,0.0
22264818,0.0
22265368,0.0
22265916,0.0
22266467,0.0
22267018,0.0
22267566,0.0
22268117,0.0
22268665,0.0
22269215,0.0
22269763,0.0
22270314,0.0
22270862,0.0
22271413,0.0
22271961,0.0
22272512,0.0
22273062,0.0
22273610,0.0
22274161,0.0
22274709,0.0
22275260,0.0
22275808,0.0
22276359,0.0
22276907,0.0
22277457,0.0
22278007,0.0
22278555,0.0
22279105,0.0
22279653,0.0
22280204,0.0
22280752,0.0
22281303,0.0
22281851,0.0
22282402,0.0
22282950,0.0
22283500,0.0
22284051,0.0
22284599,0.0
22285150,0.0
22285698,0.0
22286249,0.0
22286797,0.0
22287347,0.0
22287895,0.0
22288446,0.0
22288994,0.0
22289545,0.0
22290096,0.0
22290644,0.0
22291194,0.0
22291742,0.0
22292293,0.0
22292841,0.0
22293392,0.0
22293940,0.0
22294491,0.0
22295041,0.0
22295589,0.0
22296140,0.0
22296688,0.0
22297239,0.0
22297787,0.0
22298338,0.0
22298886,0.0
22299436,0.0
22299984,0.0
22300535,0.0
22301086,0.0
22301634,0.0
22302185,0.0
22302733,0.0
22303283,0.0
22303831,0.0
22304382,0.0
22304930,0.0
22305481,0.0
22306032,0.0
22306580,0.0
22307130,0.0
22307678,0.0
22308229,0.0
22308777,0.0
22309328,0.0
22309876,0.0
22310427,0.0
22310975,0.0
22311525,0.0
22312076,0.0
22312624,0.0
22313175,0.0
22313723,0.0
22314274,0.0
22314822,0.0
22315372,0.0
22315920,0.0
22316471,0.0
22317022,0.0
22317570,0.0
22318121,0.0
22318669,0.0
22319219,0.0
22319767,0.0
22320318,0.0
22320866,0.0
22321417,0.0
22321965,0.0
22322516,0.0
22323066,0.0
22323614,0.0
22324165,0.0
22324713,0.0
22325264,0.0
22325812,0.0
22326363,0.0
22326911,0.0
22327461,0.0
22328012,0.0
22328560,0.0
22329111,0.0
22329659,0.0
22330210,0.0
22330758,0.0
22331308,0.0
22331856,0.0
22332407,0.0
22332955,0.0
22333506,0.0
22334057,0.0
22334605,0.0
22335155,0.0
22335703,0.0
22336254,0.0
22336802,0.0
22337353,0.0
22337901,0.0
22338452,0.0
22339000,0.0
22809652,0.0
22810202,0.0
22810750,0.0
22811301,0.0
22811849,0.0
22812400,0.0
22812948,0.0
22813499,0.0
22814049,0.0
22814597,0.0
22815148,0.0
22815696,0.0
22816247,0.0
22816795,0.0
22817346,0.0
22817894,0.0
22818444,0.0
22818992,0.0
22819543,0.0
22820094,0.0
22820642,0.0
22821193,0.0
22821741,0.0
22822291,0.0
22822839,0.0
22823390,0.0
22823938,0.0
22824489,0.0
22825040,0.0
22825588,0.0
22826138,0.0
22826686,0.0
22827237,0.0
22827785,0.0
22828336,0.0
22828884,0.0
22829435,0.0
22829983,0.0
22830533,0.0
22831084,0.0
22831632,0.0
22832183,0.0
22832731,0.0
22833282,0.0
22833830,0.0
22834380,0.0
22834928,0.0
22835479,0.0
22836030,0.0
22836578,0.0
22837129,0.0
22837677,0.0
22838227,0.0
22838775,0.0
22839326,0.0
22839874,0.0
22840425,0.0
22840973,0.0
22841524,0.0
22842074,0.0
22842622,0.0
22843173,0.0
22843721,0.0
22844272,0.0
22844820,0.0
22845371,0.0
22845919,0.0
22846469,0.0
22847020,0.0
22847568,0.0
22848119,0.0
22848667,0.0
22849218,0.0
22849766,0.0
22850316,0.0
22850864,0.0
22851415,0.0
22851963,0.0
22852514,0.0
22853065,0.0
22853613,0.0
22854163,0.0
22854711,0.0
22855262,0.0
22855810,0.0
22856361,0.0
22856909,0.0
22857460,0.0
22858010,0.0
22858558,0.0
22859109,0.0
22859657,0.0
22860208,0.0
22860756,0.0
22861307,0.0
22861855,0.0
22862405,0.0
22862953,0.0
22863504,0.0
22864055,0.0
22864603,0.0
22865154,0.0
22865702,0.0
22866252,0.0
22866800,0.0
22867351,0.0
22867899,0.0
22868450,0.0
22868998,0.0
22869549,0.0
22870099,0.0
22870647,0.0
22871198,0.0
22871746,0.0
22872297,0.0
22872845,0.0
22873396,0.0
22873944,0.0
22874494,0.0
22875045,0.0
22875593,0.0
22876144,0.0
22876692,0.0
22877243,0.0
22877791,0.0
22878341,0.0
22878889,0.0
22879440,0.0
22879988,0.0
22880539,0.0
22881090,0.0
22881638,0.0
22882188,0.0
22882736,0.0
22883287,0.0
22883835,0.0
22884386,0.0
22884934,0.0
22885485,0.0
22886035,0.0
22886583,0.0
22887134,0.0
22887682,0.0
22888233,0.0
22888781,0.0
22889332,0.0
22889880,0.0
22890430,0.0
22890978,0.0
22891529,0.0
22892080,0.0
22892628,0.0
22893179,0.0
22893727,0.0
22894277,0.0
22894825,0.0
22895376,0.0
22895924,0.0
22896475,0.0
22897025,0.0
22897573,0.0
22898124,0.0
22898672,0.0
22899223,0.0
22899771,0.0
22900322,0.0
22900870,0.0
22901420,0.0
22901968,0.0
22902519,0.0
22903070,0.0
22903618,0.0
22904169,0.0
22904717,0.0
22905267,0.0
22905815,0.0
22906366,0.0
22906914,0.0
22907465,0.0
22908016,0.0
22908564,0.0
22909114,0.0
22909662,0.0
22910213,0.0
22910761,0.0
22911312,0.0
22911860,0.0
22912411,0.0
22912959,0.0
22913509,0.0
22914060,0.0
22914608,0.0
22915159,0.0
22915707,0.0
22916258,0.0
22916806,0.0
22917356,0.0
22917904,0.0
22918455,0.0
22919006,0.0
22919554,0.0
22920105,0.0
22920653,0.0
22921203,0.0
22921751,0.0
22922302,0.0
22922850,0.0
22923401,0.0
22923949,0.0
22924500,0.0
22925050,0.0
22925598,0.0
22926149,0.0
22926697,0.0
22927248,0.0
22927796,0.0
22928347,0.0
22928895,0.0
22929445,0.0
22929993,0.0
22930544,0.0
22931095,0.0
22931643,0.0
22932194,0.0
22932742,0.0
22933292,0.0
22933840,0.0
22934391,0.0
22934939,0.0
22935490,0.0
22936041,0.0
22936589,0.0
22937139,0.0
22937687,0.0
22938238,0.0
22938786,0.0
22939337,0.0
22939885,0.0
22940436,0.0
22940984,0.0
22941534,0.0
22942085,0.0
22942633,0.0
22943184,0.0
22943732,0.0
22944283,0.0
22944831,0.0
22945381,0.0
22945929,0.0
22946480,0.0
22947031,0.0
22947579,0.0
22948130,0.0
22948678,0.0
22949228,0.0
22949776,0.0
22950327,0.0
22950875,0.0
22951426,0.0
22951974,0.0
22952525,0.0
22953075,0.0
22953623,0.0
22954174,0.0
22954722,0.0
22955273,0.0
22955821,0.0
22956372,0.0
22956920,0.0
22957470,0.0
22958021,0.0
22958569,0.0
22959120,0.0
22959668,0.0
22960219,0.0
22960767,0.0
22961317,0.0
22961865,0.0
22962416,0.0
22962964,0.0
22963515,0.0
22964066,0.0
22964614,0.0
22965164,0.0
22965712,0.0
22966263,0.0
22966811,0.0
22967362,0.0
22967910,0.0
22968461,0.0
22969011,0.0
22969559,0.0
22970110,0.0
22970658,0.0
22971209,0.0
22971757,0.0
22972308,0.0
22972856,0.0
22973406,0.0
22973954,0.0
22974505,0.0
22975056,0.0
22975604,0.0
22976155,0.0
22976703,0.0
22977253,0.0
22977801,0.0
22978352,0.0
22978900,0.0
22979451,0.0
22979999,0.0
22980550,0.0
22981100,0.0
22981648,0.0
22982199,0.0
22982747,0.0
22983298,0.0
22983846,0.0
22984397,0.0
22984945,0.0
22985495,0.0
22986046,0.0
22986594,0.0
22987145,0.0
22987693,0.0
22988244,0.0
22988792,0.0
22989342,0.0
22989890,0.0
22990441,0.0
22990989,0.0
22991540,0.0
22992091,0.0
22992639,0.0
22993189,0.0
22993737,0.0
22994288,0.0
22994836,0.0
22995387,0.0
22995935,0.0
22996486,0.0
22997036,0.0
22997584,0.0
22998135,0.0
22998683,0.0
22999234,0.0
22999782,0.0
23000333,0.0
23000881,0.0
23001431,0.0
23001979,0.0
23002530,0.0
23003081,0.0
23003629,0.0
23004180,0.0
23004728,0.0
23005278,0.0
23005826,0.0
23006377,0.0
23006925,0.0
23007476,0.0
23008027,0.0
23008575,0.0
23009125,0.0
23009673,0.0
23010224,0.0
23010772,0.0
23011323,0.0
23011871,0.0
23012422,0.0
23012970,0.0
23013520,0.0
23014071,0.0
23014619,0.0
23015170,0.0
23015718,0.0
23016269,0.0
23016817,0.0
23017367,0.0
23017915,0.0
23018466,0.0
23019017,0.0
23019565,0.0
23020116,0.0
23020664,0.0
23021214,0.0
23021762,0.0
23022313,0.0
23022861,0.0
23023412,0.0
23023960,0.0
23024511,0.0
23025061,0.0
23025609,0.0
23026160,0.0
23026708,0.0
23027259,0.0
23027807,0.0
23028358,0.0
23028906,0.0
23029456,0.0
23030007,0.0
23030555,0.0
23031105,0.0
23031653,0.0
23032204,0.0
23032752,0.0
23033303,0.0
23033851,0.0
23034402,0.0
23034950,0.0
23035500,0.0
23036051,0.0
23036599,0.0
23037150,0.0
23037698,0.0
23038249,0.0
23038797,0.0
23039347,0.0
23039895,0.0
23040446,0.0
23040994,0.0
23041545,0.0
23042096,0.0
23042644,0.0
23043194,0.0
23043742,0.0
23044293,0.0
23044841,0.0
23045392,0.0
23045940,0.0
23046491,0.0
23047041,0.0
23047589,0.0
23048140,0.0
23048688,0.0
23049239,0.0
23049787,0.0
23050338,0.0
23050886,0.0
23051436,0.0
23051984,0.0
23052535,0.0
23053086,0.0
23053634,0.0
23054185,0.0
23054733,0.0
23055283,0.0
23055831,0.0
23056382,0.0
23056930,0.0
23057481,0.0
23058032,0.0
23058580,0.0
23059130,0.0
23059678,0.0
23060229,0.0
23060777,0.0
23061328,0.0
23061876,0.0
23062427,0.0
23062975,0.0
23063525,0.0
23064076,0.0
23064624,0.0
23065175,0.0
23065723,0.0
23066274,0.0
23066822,0.0
23067372,0.0
23067920,0.0
23068471,0.0
23069022,0.0
23069570,0.0
23070121,0.0
23070669,0.0
23071219,0.0
23071767,0.0
23072318,0.0
23072866,0.0
23073417,0.0
23073965,0.0
23074516,0.0
23075066,0.0
23075614,0.0
23076165,0.0
23076713,0.0
23077264,0.0
23077812,0.0
23078363,0.0
23078911,0.0
23079461,0.0
23080012,0.0
23080560,0.0
23081111,0.0
23081659,0.0
23082210,0.0
23082758,0.0
23083308,0.0
23083856,0.0
23549386,0.0
23549934,0.0
23550484,0.0
23551035,0.0
23551583,0.0
23552134,0.0
23552682,0.0
23553233,0.0
23553781,0.0
23554331,0.0
23554879,0.0
23555430,0.0
23555978,0.0
23556529,0.0
23557080,0.0
23557628,0.0
23558178,0.0
23558726,0.0
23559277,0.0
23559825,0.0
23560376,0.0
23560924,0.0
23561475,0.0
23562025,0.0
23562573,0.0
23563124,0.0
23563672,0.0
23564223,0.0
23564771,0.0
23565322,0.0
23565870,0.0
23566420,0.0
23566968,0.0
23567519,0.0
23568070,0.0
23568618,0.0
23569169,0.0
23569717,0.0
23570267,0.0
23570815,0.0
23571366,0.0
23571914,0.0
23572465,0.0
23573016,0.0
23573564,0.0
23574114,0.0
23574662,0.0
23575213,0.0
23575761,0.0
23576312,0.0
23576860,0.0
23577411,0.0
23577959,0.0
23578509,0.0
23579060,0.0
23579608,0.0
23580159,0.0
23580707,0.0
23581258,0.0
23581806,0.0
23582356,0.0
23582904,0.0
23583455,0.0
23584006,0.0
23584554,0.0
23585105,0.0
23585653,0.0
23586203,0.0
23586751,0.0
23587302,0.0
23587850,0.0
23588401,0.0
23588949,0.0
23589500,0.0
23590050,0.0
23590598,0.0
23591149,0.0
23591697,0.0
23592248,0.0
23592796,0.0
23593347,0.0
23593895,0.0
23594445,0.0
23594993,0.0
23595544,0.0
23596095,0.0
23596643,0.0
23597194,0.0
23597742,0.0
23598292,0.0
23598840,0.0
23599391,0.0
23599939,0.0
23600490,0.0
23601041,0.0
23601589,0.0
23602139,0.0
23602687,0.0
23603238,0.0
23603786,0.0
23604337,0.0
23604885,0.0
23605436,0.0
23605984,0.0
23606534,0.0
23607085,0.0
23607633,0.0
23608184,0.0
23608732,0.0
23609283,0.0
23609831,0.0
23610381,0.0
23610929,0.0
23611480,0.0
23612031,0.0
23612579,0.0
23613130,0.0
23613678,0.0
23614228,0.0
23614776,0.0
23615327,0.0
23615875,0.0
23616426,0.0
23616974,0.0
23617525,0.0
23618075,0.0
23618623,0.0
23619174,0.0
23619722,0.0
23620273,0.0
23620821,0.0
23621372,0.0
23621920,0.0
23622470,0.0
23623021,0.0
23623569,0.0
23624120,0.0
23624668,0.0
23625219,0.0
23625767,0.0
23626317,0.0
23626865,0.0
23627416,0.0
23627964,0.0
23628515,0.0
23629066,0.0
23629614,0.0
23630164,0.0
23630712,0.0
23631263,0.0
23631811,0.0
23632362,0.0
23632910,0.0
23633461,0.0
23634011,0.0
23634559,0.0
23635110,0.0
23635658,0.0
23636209,0.0
23636757,0.0
23637308,0.0
23637856,0.0
23638406,0.0
23638954,0.0
23639505,0.0
23640056,0.0
23640604,0.0
23641155,0.0
23641703,0.0
23642253,0.0
23642801,0.0
23643352,0.0
23643900,0.0
23644451,0.0
23644999,0.0
23645550,0.0
23646100,0.0
23646648,0.0
23647199,0.0
23647747,0.0
23648298,0.0
23648846,0.0
23649397,0.0
23649945,0.0
23650495,0.0
23651046,0.0
23651594,0.0
23652145,0.0
23652693,0.0
23653244,0.0
23653792,0.0
23654342,0.0
23654890,0.0
23655441,0.0
23655989,0.0
23656540,0.0
23657091,0.0
23657639,0.0
23658189,0.0
23658737,0.0
23659288,0.0
23659836,0.0
23660387,0.0
23660935,0.0
23661486,0.0
23662036,0.0
23662584,0.0
23663135,0.0
23663683,0.0
23664234,0.0
23664782,0.0
23665333,0.0
23665881,0.0
23666431,0.0
23666979,0.0
23667530,0.0
23668081,0.0
23668629,0.0
23669180,0.0
23669728,0.0
23670278,0.0
23670826,0.0
23671377,0.0
23671925,0.0
23672476,0.0
23673027,0.0
23673575,0.0
23674125,0.0
23674673,0.0
23675224,0.0
23675772,0.0
23676323,0.0
23676871,0.0
23677422,0.0
23677970,0.0
23678520,0.0
23679071,0.0
23679619,0.0
23680170,0.0
23680718,0.0
23681269,0.0
23681817,0.0
23682367,0.0
23682915,0.0
23683466,0.0
23684017,0.0
23684565,0.0
23685116,0.0
23685664,0.0
23686214,0.0
23686762,0.0
23687313,0.0
23687861,0.0
23688412,0.0
23688960,0.0
23689511,0.0
23690061,0.0
23690609,0.0
23691160,0.0
23691708,0.0
23692259,0.0
23692807,0.0
23693358,0.0
23693906,0.0
23694456,0.0
23695007,0.0
23695555,0.0
23696105,0.0
23696653,0.0
23697204,0.0
23697752,0.0
23698303,0.0
23698851,0.0
23699402,0.0
23699950,0.0
23700500,0.0
23701051,0.0
23701599,0.0
23702150,0.0
23702698,0.0
23703249,0.0
23703797,0.0
23704347,0.0
23704895,0.0
23705446,0.0
23705994,0.0
23706545,0.0
23707096,0.0
23707644,0.0
23708194,0.0
23708742,0.0
23709293,0.0
23709841,0.0
23710392,0.0
23710940,0.0
23711491,0.0
23712041,0.0
23712589,0.0
23713140,0.0
23713688,0.0
23714239,0.0
23714787,0.0
23715338,0.0
23715886,0.0
23716436,0.0
23716984,0.0
23717535,0.0
23718086,0.0
23718634,0.0
23719185,0.0
23719733,0.0
23720283,0.0
23720831,0.0
23721382,0.0
23721930,0.0
23722481,0.0
23723032,0.0
23723580,0.0
23724130,0.0
23724678,0.0
23725229,0.0
23725777,0.0
23726328,0.0
23726876,0.0
23727427,0.0
23727975,0.0
23728525,0.0
23729076,0.0
23729624,0.0
23730175,0.0
23730723,0.0
23731274,0.0
23731822,0.0
23732372,0.0
23732920,0.0
23733471,0.0
23734022,0.0
23734570,0.0
23735121,0.0
23735669,0.0
23736219,0.0
23736767,0.0
23737318,0.0
23737866,0.0
23738417,0.0
23738965,0.0
23739516,0.0
23740066,0.0
23740614,0.0
23741165,0.0
23741713,0.0
23742264,0.0
23742812,0.0
23743363,0.0
23743911,0.0
23744461,0.0
23745012,0.0
23745560,0.0
23746111,0.0
23746659,0.0
23747210,0.0
23747758,0.0
23748308,0.0
23748856,0.0
23749407,0.0
23749955,0.0
23750506,0.0
23751057,0.0
23751605,0.0
23752155,0.0
23752703,0.0
23753254,0.0
23753802,0.0
23754353,0.0
23754901,0.0
23755452,0.0
23756000,0.0
23756550,0.0
23757101,0.0
23757649,0.0
23758200,0.0
23758748,0.0
23759299,0.0
23759847,0.0
23760397,0.0
23760945,0.0
23761496,0.0
23762047,0.0
23762595,0.0
23763146,0.0
23763694,0.0
23764244,0.0
23764792,0.0
23765343,0.0
23765891,0.0
23766442,0.0
23766990,0.0
23767541,0.0
23768091,0.0
23768639,0.0
23769190,0.0
23769738,0.0
23770289,0.0
23770837,0.0
23771388,0.0
23771936,0.0
23772486,0.0
23773037,0.0
23773585,0.0
23774136,0.0
23774684,0.0
23775235,0.0
23775783,0.0
23776333,0.0
23776881,0.0
23777432,0.0
23777980,0.0
23778531,0.0
23779082,0.0
23779630,0.0
23780180,0.0
23780728,0.0
23781279,0.0
23781827,0.0
23782378,0.0
23782926,0.0
23783477,0.0
23784027,0.0
23784575,0.0
23785126,0.0
23785674,0.0
23786225,0.0
23786773,0.0
23787324,0.0
23787872,0.0
23788422,0.0
23788970,0.0
23789521,0.0
23790072,0.0
23790620,0.0
23791171,0.0
23791719,0.0
23792269,0.0
23792817,0.0
23793368,0.0
23793916,0.0
23794467,0.0
23795018,0.0
23795566,0.0
23796116,0.0
23796664,0.0
23797215,0.0
23797763,0.0
23798314,0.0
23798862,0.0
23799413,0.0
23799961,0.0
23800511,0.0
23801062,0.0
23801610,0.0
23802161,0.0
23802709,0.0
23803260,0.0
23803808,0.0
23804358,0.0
23804906,0.0
23805457,0.0
23806007,0.0
23806555,0.0
23807105,0.0
23807653,0.0
23808204,0.0
23808752,0.0
23809303,0.0
23809851,0.0
23810402,0.0
23810950,0.0
23811500,0.0
23812051,0.0
23812599,0.0
23813150,0.0
23813698,0.0
23814249,0.0
23814797,0.0
23815347,0.0
23815895,0.0
23816446,0.0
23816994,0.0
23817545,0.0
23818096,0.0
23818644,0.0
23819194,0.0
23819742,0.0
23820293,0.0
23820841,0.0
23821392,0.0
23821940,0.0
23822491,0.0
23823041,0.0
23823589,0.0
24286449,0.0
24286997,0.0
24287548,0.0
24288099,0.0
24288647,0.0
24289197,0.0
24289745,0.0
24290296,0.0
24290844,0.0
24291395,0.0
24291943,0.0
24292494,0.0
24293044,0.0
24293592,0.0
24294143,0.0
24294691,0.0
24295242,0.0
24295790,0.0
24296341,0.0
24296889,0.0
24297439,0.0
24297987,0.0
24298538,0.0
24299089,0.0
24299637,0.0
24300188,0.0
24300736,0.0
24301286,0.0
24301834,0.0
24302385,0.0
24302933,0.0
24303484,0.0
24304035,0.0
24304583,0.0
24305133,0.0
24305681,0.0
24306232,0.0
24306780,0.0
24307331,0.0
24307879,0.0
24308430,0.0
24308978,0.0
24309528,0.0
24310079,0.0
24310627,0.0
24311178,0.0
24311726,0.0
24312277,0.0
24312825,0.0
24313375,0.0
24313923,0.0
24314474,0.0
24315025,0.0
24315573,0.0
24316123,0.0
24316671,0.0
24317222,0.0
24317770,0.0
24318321,0.0
24318869,0.0
24319420,0.0
24319968,0.0
24320518,0.0
24321069,0.0
24321617,0.0
24322168,0.0
24322716,0.0
24323267,0.0
24323815,0.0
24324365,0.0
24324913,0.0
24325464,0.0
24326015,0.0
24326563,0.0
24327114,0.0
24327662,0.0
24328212,0.0
24328760,0.0
24329311,0.0
24329859,0.0
24330410,0.0
24330958,0.0
24331509,0.0
24332059,0.0
24332607,0.0
24333158,0.0
24333706,0.0
24334257,0.0
24334805,0.0
24335356,0.0
24335904,0.0
24336454,0.0
24337005,0.0
24337553,0.0
24338104,0.0
24338652,0.0
24339203,0.0
24339751,0.0
24340301,0.0
24340849,0.0
24341400,0.0
24341948,0.0
24342499,0.0
24343050,0.0
24343598,0.0
24344148,0.0
24344696,0.0
24345247,0.0
24345795,0.0
24346346,0.0
24346894,0.0
24347445,0.0
24347993,0.0
24348543,0.0
24349094,0.0
24349642,0.0
24350193,0.0
24350741,0.0
24351292,0.0
24351840,0.0
24352390,0.0
24352938,0.0
24353489,0.0
24354040,0.0
24354588,0.0
24355139,0.0
24355687,0.0
24356237,0.0
24356785,0.0
24357336,0.0
24357884,0.0
24358435,0.0
24358983,0.0
24359534,0.0
24360084,0.0
24360632,0.0
24361183,0.0
24361731,0.0
24362282,0.0
24362830,0.0
24363381,0.0
24363929,0.0
24364479,0.0
24365030,0.0
24365578,0.0
24366129,0.0
24366677,0.0
24367228,0.0
24367776,0.0
24368326,0.0
24368874,0.0
24369425,0.0
24369973,0.0
24370524,0.0
24371075,0.0
24371623,0.0
24372173,0.0
24372721,0.0
24373272,0.0
24373820,0.0
24374371,0.0
24374919,0.0
24375470,0.0
24376020,0.0
24376568,0.0
24377119,0.0
24377667,0.0
24378218,0.0
24378766,0.0
24379317,0.0
24379865,0.0
24380415,0.0
24380963,0.0
24381514,0.0
24382065,0.0
24382613,0.0
24383164,0.0
24383712,0.0
24384262,0.0
24384810,0.0
24385361,0.0
24385909,0.0
24386460,0.0
24387011,0.0
24387559,0.0
24388109,0.0
24388657,0.0
24389208,0.0
24389756,0.0
24390307,0.0
24390855,0.0
24391406,0.0
24391954,0.0
24392504,0.0
24393055,0.0
24393603,0.0
24394154,0.0
24394702,0.0
24395253,0.0
24395801,0.0
24396351,0.0
24396899,0.0
24397450,0.0
24397998,0.0
24398549,0.0
24399100,0.0
24399648,0.0
24400198,0.0
24400746,0.0
24401297,0.0
24401845,0.0
24402396,0.0
24402944,0.0
24403495,0.0
24404045,0.0
24404593,0.0
24405144,0.0
24405692,0.0
24406243,0.0
24406791,0.0
24407342,0.0
24407890,0.0
24408440,0.0
24408988,0.0
24409539,0.0
24410090,0.0
24410638,0.0
24411189,0.0
24411737,0.0
24412287,0.0
24412835,0.0
24413386,0.0
24413934,0.0
24414485,0.0
24415036,0.0
24415584,0.0
24416134,0.0
24416682,0.0
24417233,0.0
24417781,0.0
24418332,0.0
24418880,0.0
24419431,0.0
24419979,0.0
24420529,0.0
24421080,0.0
24421628,0.0
24422179,0.0
24422727,0.0
24423278,0.0
24423826,0.0
24424376,0.0
24424924,0.0
24425475,0.0
24426026,0.0
24426574,0.0
24427125,0.0
24427673,0.0
24428223,0.0
24428771,0.0
24429322,0.0
24429870,0.0
24430421,0.0
24430969,0.0
24431520,0.0
24432070,0.0
24432618,0.0
24433169,0.0
24433717,0.0
24434268,0.0
24434816,0.0
24435367,0.0
24435915,0.0
24436465,0.0
24437016,0.0
24437564,0.0
24438115,0.0
24438663,0.0
24439214,0.0
24439762,0.0
24440312,0.0
24440860,0.0
24441411,0.0
24441959,0.0
24442510,0.0
